Kingdom,Phylum,Class,Order,Family,Genus
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Bacteria,Actinobacteriota,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Ammoniphilus
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,IMCC26134
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Domibacillus
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium
Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Chloroflexi,Chloroflexia,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,NA
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,NA,NA
Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella
Bacteria,Acidobacteriota,Subgroup 22,NA,NA,NA
Bacteria,Chloroflexi,OLB14,NA,NA,NA
Bacteria,Armatimonadota,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Bhargavaea
Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Polycyclovorans
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus
Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Chloroflexi,KD4-96,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Aggregicoccus
Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas
Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Beutenbergiaceae,Salana
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
Bacteria,Chloroflexi,KD4-96,NA,NA,NA
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,AKYG587
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,RCP2-54,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA
Bacteria,Acidobacteriota,Subgroup 5,NA,NA,NA
Bacteria,Chloroflexi,Dehalococcoidia,S085,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,WS2,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,WS2,NA,NA,NA,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea
Bacteria,Armatimonadota,NA,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Archangium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacillus
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia
Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA
Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
Bacteria,Myxococcota,Polyangia,Blfdi19,NA,NA
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA
Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Chloroflexi,SHA-26,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Aetherobacter
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
Bacteria,Planctomycetota,Planctomycetes,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus
Bacteria,Firmicutes,Bacilli,NA,NA,NA
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,MM2
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,NA
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Hamadaea
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter
Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella
Bacteria,Chloroflexi,KD4-96,NA,NA,NA
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible genus 04
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055
Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis
Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella
Bacteria,Firmicutes,Desulfotomaculia,Ammonifexales,NA,NA
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA
Bacteria,Patescibacteria,Parcubacteria,Candidatus Kaiserbacteria,NA,NA
Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Chloroflexi,KD4-96,NA,NA,NA
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Armatimonadota,NA,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
